dd7fb9f3-d169-48cb-8faa-82b03c3ec229,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,A4 Butterflies Notebook,https://www.kmart.com.au/product/a4-butterflies-notebook/2674808,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/8/42764878-1-sz.jpg,1.50											WAS 2.50,1.50											,Not Rated,0,;,
203b7327-b1a9-4616-b55d-4e28b843e9ca,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,A4 Unicorns Notebook,https://www.kmart.com.au/product/a4-unicorns-notebook/2674810,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/8/42764908-1-sz.jpg,0.50											WAS 2.50,0.50											,Not Rated,0,;,
9349b3b4-22d1-45c8-b40f-db49119d7553,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Wooden 2 Drawer Vanity Set,https://www.kmart.com.au/product/wooden-2-drawer-vanity-set/2717342,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/8/42804918-1-sz.jpg,4.00											WAS 6,4.00											,Not Rated,0,;,
2fe3ea04-2e8e-484d-8146-b06dec76716a,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Wooden 3 Drawer Cabinet,https://www.kmart.com.au/product/wooden-3-drawer-cabinet/2734839,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/1/42804901-1-sz.jpg,4.00											WAS 6,4.00											,Not Rated,0,;,
8e4ede22-a3c9-41d6-b5ab-0348d332c830,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Unicorn Project Book,https://www.kmart.com.au/product/unicorn-project-book/2674814,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/0/42775140-1-sz.jpg,3.00											WAS 5,3.00											,Not Rated,0,;,
fca17aa9-fd0d-451a-a212-8a3d1f40fd59,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Koala Fluffy Lockable Journal,https://www.kmart.com.au/product/koala-fluffy-lockable-journal/2709845,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/6/42787556-1-sz.jpg,1.50											WAS 5,1.50											,Not Rated,0,;,
2b70b502-4a5e-491a-8fa6-326caad42381,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Luvabella Blonde Doll,https://www.kmart.com.au/product/luvabella-blonde-doll/2701814,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/1/42782001-1-sz.jpg,59.00											WAS 79,59.00											,Not Rated,0,;,
73a945f9-e144-4cb5-89a5-83e170c52e0e,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,6 Pack Twisty Petz Family - Assorted,https://www.kmart.com.au/product/6-pack-twisty-petz-family---assorted/2709824,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/0/42771630-1-sz.jpg,19.00						 ea					WAS 25,19.00						 ea					,Not Rated,0,;Out of stock online,
98eabdaa-4965-4bb1-91f4-321b2c42ff0b,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Candylocks Sugar Style Doll - Assorted,https://www.kmart.com.au/product/candylocks-sugar-style-doll---assorted/2745801,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/2/42771432-1-sz.jpg,15.00						 ea					WAS 20,15.00						 ea					,Not Rated,0,;,
b74229f5-9a11-4fcb-89fe-9e94d8651505,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Back to the Future III Diecast DeLorean,https://www.kmart.com.au/product/back-to-the-future-iii-diecast-delorean/2705327,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/9/42788089-1-sz.jpg,12.00											WAS 15,12.00											,Not Rated,0,;,
ab649d04-b798-4aa3-b1fd-027b10c7eaca,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Unicorn Water Sprinkler,https://www.kmart.com.au/product/unicorn-water-sprinkler/2695833,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/1/42741381-1-sz.jpg,5.00											WAS 9,5.00											,Not Rated,0,;,
af4290bf-93da-4013-a819-e608ba3d2139,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Whale Water Sprinkler,https://www.kmart.com.au/product/whale-water-sprinkler/2695836,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/9/42741329-1-sz.jpg,3.00											WAS 5,3.00											,Not Rated,0,;,
5a491f64-425a-46db-aebc-980ca8fb973f,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,3 Pack Mini Clipboard Set - Purple,https://www.kmart.com.au/product/3-pack-mini-clipboard-set---purple/2694360,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/1/42775171-1-sz.jpg,1.50											WAS 2,1.50											,Not Rated,0,;,
a1e2a39f-ddc3-4834-aefe-e08e393c34f5,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Create Your Own Zombie Science Kit,https://www.kmart.com.au/product/create-your-own-zombie-science-kit/2686301,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/2/42765752-1-sz.jpg,10.00											WAS 15,10.00											,Not Rated,0,;,
858bdf71-aa25-40bd-82a3-b40f6238a5ae,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Squish Jiggly - Assorted,https://www.kmart.com.au/product/squish-jiggly---assorted/2683803,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/9/42776819-1-sz.jpg,1.00						 ea					WAS 2,1.00						 ea					,Not Rated,0,;,
06ed9829-1660-4708-a7bf-4c277f54a7bb,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Make your Own Cosmic Galaxy Soaps,https://www.kmart.com.au/product/make-your-own-cosmic-galaxy-soaps/2686307,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/4/42765714-1-sz.jpg,10.00											WAS 15,10.00											,Not Rated,0,;,
3ccea312-b06a-49fc-8a23-65d0c29d1568,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Imaginext Dino Egg - Assorted,https://www.kmart.com.au/product/imaginext-dino-egg---assorted/2718823,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/8/42784678-1-sz.jpg,4.00						 ea					WAS 5,4.00						 ea					,Not Rated,0,;,
272d3d3c-21d1-4279-b2cf-c1e0b0aeb4ec,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,15 Piece Mini Stationery Pack - Animals,https://www.kmart.com.au/product/15-piece-mini-stationery-pack---animals/2604809,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/0/42764250-1-sz.jpg,2.00											WAS 5,2.00											,Not Rated,0,;,
74cfcdee-375c-4f92-ba24-dff426423303,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,15 Piece Mini Stationery Pack - Dinosaur,https://www.kmart.com.au/product/15-piece-mini-stationery-pack---dinosaur/2604810,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/7/42764267-1-sz.jpg,3.00											WAS 5,3.00											,Not Rated,0,;,
74da6fd3-3d09-4b52-98fa-043c267f3afa,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,11 Piece Pen & Pencil Stationery Set - Alien,https://www.kmart.com.au/product/11-piece-pen--pencil-stationery-set---alien/2604812,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/8/42764298-1-sz.jpg,3.00											WAS 5,3.00											,Not Rated,0,;,
01a011f6-6ba6-4997-ba06-f7c5669ce72f,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Nerf Fortnite SP-L Elite Dart Blaster,https://www.kmart.com.au/product/nerf-fortnite-sp-l-elite-dart-blaster/2640845,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/2/42793892-1-sz.jpg,24.00											WAS 29,24.00											,Not Rated,0,;,
b353d19d-f13a-48a9-9a00-7acf38a11e89,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,9 Pack Wooden Craft Dolly Pegs,https://www.kmart.com.au/product/9-pack-wooden-craft-dolly-pegs/2607338,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/2/42766582-1-sz.jpg,0.50											WAS 2,0.50											,Not Rated,0,;,
fa131822-0e2b-44ac-a932-d9568ee05633,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Secret Safe - Unicorn,https://www.kmart.com.au/product/secret-safe---unicorn/2600803,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/0/42754640-1-sz.jpg,7.00											WAS 10,7.00											,Not Rated,0,;,
57cec753-aea4-4117-8383-2e0c8b4ed6d3,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Musical Mic Stand,https://www.kmart.com.au/product/musical-mic-stand/2578313,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/2/42742302-1-sz.jpg,12.00											WAS 15,12.00											,Not Rated,0,;Out of stock online,
e90de677-875a-4e51-ad2a-1bcdcc61d55e,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,24 Pack Coloured Pencils,https://www.kmart.com.au/product/24-pack-coloured-pencils/2595308,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/3/42753773-1-sz.jpg,0.55											WAS 2.25,0.55											,Not Rated,0,;,
772ef770-c9dc-448e-ae45-1c11e175e648,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Royal Breeds Chestnut Tobiano Build-A-Stable Playset,https://www.kmart.com.au/product/royal-breeds-chestnut-tobiano-build-a-stable-playset/2603318,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/5/42753025-1-sz.jpg,4.00											WAS 6,4.00											,Not Rated,0,;Out of stock online,
47f3727e-10e4-4053-aa9c-05bd7ffbb1a4,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,24 Pack Coloured Pencils,https://www.kmart.com.au/product/24-pack-coloured-pencils/2620315,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/9/42753759-1-sz.jpg,0.55											WAS 2.25,0.55											,Not Rated,0,;,
be3e0aec-ccff-46af-8223-d259ad15154d,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Ice Cream Sundae Playset,https://www.kmart.com.au/product/ice-cream-sundae-playset/2565309,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/5/42744825-1-sz.jpg,4.00											WAS 6,4.00											,Not Rated,0,;Out of stock online,
2afcb786-3b89-4c2f-83e8-703c0cf16df8,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,30 Pack Erasers,https://www.kmart.com.au/product/30-pack-erasers/2590320,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/9/42754619-1-sz.jpg,6.00											WAS 8,6.00											,Not Rated,0,;,
f12e88be-c58a-4a14-9cda-1595d14b339d,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,30 Pack Erasers,https://www.kmart.com.au/product/30-pack-erasers/2590322,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/6/42756156-1-sz.jpg,5.00											WAS 8,5.00											,Not Rated,0,;,
b61ee8d5-a197-4217-86be-6c64cc06bae2,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Spiral Art Book,https://www.kmart.com.au/product/spiral-art-book/2590323,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/5/42756385-1-sz.jpg,1.00											WAS 3,1.00											,Not Rated,0,;Out of stock online,
1757604b-90ba-4804-a230-ecc3908af221,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Hard Cover Drawing Book - Butterfly,https://www.kmart.com.au/product/hard-cover-drawing-book---butterfly/2592306,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/4/42754954-1-sz.jpg,1.50											WAS 5.50,1.50											,Not Rated,0,;Out of stock online,
6ca27b2b-9a7b-47fe-936e-93c87852ab90,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,A5 Hard Cover Drawing Journal,https://www.kmart.com.au/product/a5-hard-cover-drawing-journal/2595321,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/4/42755104-1-sz.jpg,3.00											WAS 4,3.00											,Not Rated,0,;Out of stock online,
b5b1eeef-f654-49da-b6b0-5e52b50ccbf7,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Fluffy Lockable Dinosaur Journal,https://www.kmart.com.au/product/fluffy-lockable-dinosaur-journal/2595325,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/3/42754923-1-sz.jpg,1.50											WAS 5,1.50											,Not Rated,0,;Out of stock online,
e8a3fefc-67d6-426e-9a22-91b276bd0cd9,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,A5 Hard Cover Drawing Journal,https://www.kmart.com.au/product/a5-hard-cover-drawing-journal/2595329,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/3/42755043-1-sz.jpg,3.00											WAS 4,3.00											,Not Rated,0,;Out of stock online,
c88a40a3-f092-45a3-a13d-9d91cc88fbde,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,24 Piece Stationery Pack,https://www.kmart.com.au/product/24-piece-stationery-pack/2595332,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/7/42756347-1-sz.jpg,3.00											WAS 5,3.00											,Not Rated,0,;,
1b689df9-c5ed-4b9e-a82a-5bc4fe981300,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,2 Pack 10 Colour Ball Pens - Pink,https://www.kmart.com.au/product/2-pack-10-colour-ball-pens---pink/2599315,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/4/42756484-1-sz.jpg,1.50											WAS 2,1.50											,Not Rated,0,;,
f56f1d51-a449-43f7-8d99-af1bb37140ca,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,2 Pack 10 Colour Ball Pens - Blue,https://www.kmart.com.au/product/2-pack-10-colour-ball-pens---blue/2599316,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/1/42756491-1-sz.jpg,1.50											WAS 2,1.50											,Not Rated,0,;,
e964d30e-9e09-4455-9a84-6d35ffd0e244,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Unicorn Clock,https://www.kmart.com.au/product/unicorn-clock/2600802,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/6/42754626-1-sz.jpg,1.50											WAS 6,1.50											,Not Rated,0,;,
5c7c0696-2001-4f6b-af36-b924749733f7,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,2 Pack Invisible Ink Spy Pens,https://www.kmart.com.au/product/2-pack-invisible-ink-spy-pens/2600806,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/5/42754565-1-sz.jpg,1.50											WAS 2,1.50											,Not Rated,0,;,
338156eb-3715-42f2-89ed-045e22a68908,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Light and Sound Racer Car,https://www.kmart.com.au/product/light-and-sound-racer-car/2600811,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/9/42758709-1-sz.jpg,9.00											WAS 13,9.00											,Not Rated,0,;,
9f5ded89-f3db-4fdb-aaa5-bb66183b965f,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Overall Set,https://www.kmart.com.au/product/overall-set/2603316,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/9/42752479-1-sz.jpg,4.00											WAS 6,4.00											,Not Rated,0,;Out of stock online,
66fcb670-446f-41b2-9483-130c8e52fa72,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Ruler with Calculator,https://www.kmart.com.au/product/ruler-with-calculator/2574812,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/0/42756170-1-sz.jpg,1.50											WAS 3,1.50											,Not Rated,0,;,
fc057384-e34d-413f-a173-0c30d4b4fd0f,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,16 Piece Pencil Case Pack,https://www.kmart.com.au/product/16-piece-pencil-case-pack/2595328,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/2/42754732-1-sz.jpg,7.50											WAS 10,7.50											,Not Rated,0,;,
c71ad747-2d37-4520-be89-c5be2ffcda1a,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,16 Piece Pencil Case Pack,https://www.kmart.com.au/product/16-piece-pencil-case-pack/2595330,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/6/42756316-1-sz.jpg,2.50											WAS 10,2.50											,Not Rated,0,;,
3bec78a5-8f69-4ee4-a7f7-7b786b0d43c3,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Disney Pixar Toy Story  Imaginext Action Figure & Accessory Pack - Assorted,https://www.kmart.com.au/product/disney-pixar-toy-story--imaginext-action-figure--accessory-pack---assorted/2549303,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/7/42713487-1-sz.jpg,5.00						 ea					WAS 6,5.00						 ea					,Not Rated,0,;,
47b8d8d1-5c30-43d1-b2a5-461d6bf70547,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Disney Pixar Toy Story 4 Action Figure - Assorted,https://www.kmart.com.au/product/disney-pixar-toy-story-4-action-figure---assorted/2549309,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/4/42732334-1-sz.jpg,6.00						 ea					WAS 12,6.00						 ea					,Not Rated,0,;,
fcc7ee64-e041-40f8-9feb-199a901444ce,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Disney Pixar Toy Story 4 True Talkers Character Figure - Assorted,https://www.kmart.com.au/product/disney-pixar-toy-story-4-true-talkers-character-figure---assorted/2549310,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/1/42732341-1-sz.jpg,10.00						 ea					WAS 17,10.00						 ea					,Not Rated,0,;,
76988613-5825-4f47-b28a-29f4ca143422,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Marvel Avengers 6-inch Movie Figure - Assorted,https://www.kmart.com.au/product/marvel-avengers-6-inch-movie-figure---assorted/2605806,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/8/42758518-1-sz.jpg,10.00						 ea					WAS 15,10.00						 ea					,Not Rated,0,;,
5b2b4d48-e0b6-461c-bed0-262a22764a3e,Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Toys Clearance,https://www.kmart.com.au/category/clearance/clearance-by-category/toys-clearance/512074#.plp-wrapper#.plp-wrapper,Character Keychain - Assorted,https://www.kmart.com.au/product/character-keychain---assorted/2471826,https://www.kmart.com.au/wcsstore/Kmart/images/ncatalog/sz/2/42724742-1-sz.jpg,1.50						 ea					WAS 2,1.50						 ea					,Not Rated,0,;,
